label,Number_of_Cylinders,material_grade,Lubrication,Valve_Type,Bearing_Vendor,Fuel_Type,Compression_ratio,cam_arrangement,Cylinder_arragement,Turbocharger,Varaible_Valve_Timing_VVT,Cylinder_deactivation,Direct_injection,main_bearing_type,displacement,piston_type,Max_Torque,Peak_Power,Crankshaft_Design,Liner_Design,test_results
1,6,c,L1,C,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,1
1,8,c,L1,A,V1,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,6,f,L1,C,V6,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,4,g,L4,D,V2,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,a,L3,B,V4,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,d,L1,C,V1,gasoline,low,DOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,low,high,CD1,LD2,2
0,8,c,L1,B,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,g,L3,B,V2,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
1,6,f,L1,D,V6,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,8,g,L3,C,V6,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,4,c,L3,B,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD2,LD2,2
1,4,f,L3,C,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,4,e,L2,A,V6,gasoline,low,SOHC,V,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,c,L1,A,V2,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,8,c,L3,B,V3,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,4,f,L4,B,V2,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,4,c,L2,D,V2,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,c,L4,D,V3,gasoline,high,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,low,CD1,LD1,2
0,6,f,L3,A,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,f,L1,A,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
0,6,c,L3,D,V3,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
0,8,d,L3,B,V5,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,f,L4,B,V6,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,4,c,L1,C,V1,petrol,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,c,L3,C,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,low,CD1,LD1,2
0,6,c,L4,D,V5,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,low,high,CD1,LD2,2
0,4,c,L3,A,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,c,L2,D,V4,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,6,a,L1,C,V3,gasoline,high,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L1,A,V6,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,a,L4,D,V4,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD2,LD1,2
1,6,f,L2,C,V1,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,4,f,L2,D,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,8,d,L1,C,V2,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,4,d,L4,C,V2,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,8,c,L4,C,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD2,LD1,2
0,6,a,L1,C,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,No,Roller,high,linear,high,high,CD1,LD1,2
1,8,a,L3,B,V2,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,c,L3,B,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,1
1,4,d,L2,D,V3,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD2,2
1,6,f,L2,B,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,8,g,L3,C,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,6,c,L2,C,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L3,C,V6,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,low,CD1,LD2,2
0,4,c,L2,D,V3,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L3,D,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
1,8,e,L3,A,V6,gasoline,low,SOHC,V,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,c,L3,D,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,No,Roller,high,linear,high,low,CD1,LD1,2
0,8,c,L3,B,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,8,c,L1,B,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,d,L3,D,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,low,high,CD2,LD1,2
0,6,c,L3,D,V6,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,a,L4,C,V6,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,c,L3,A,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,c,L2,C,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,f,L3,D,V5,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,c,L4,A,V4,gasoline,low,SOHC,inline,Yes,Yes,Yes,No,Roller,high,linear,high,low,CD2,LD1,2
1,6,f,L1,B,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
1,6,c,L3,A,V4,gasoline,high,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD2,LD1,1
1,6,c,L3,B,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,1
0,8,c,L2,D,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,8,c,L3,A,V3,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
1,6,c,L3,D,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,low,CD1,LD1,2
1,4,g,L1,C,V6,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,f,L3,A,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,8,c,L1,D,V3,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,6,a,L2,A,V3,gasoline,low,SOHC,inline,Yes,Yes,Yes,No,Roller,high,linear,high,high,CD1,LD1,1
0,8,c,L1,A,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,f,L4,B,V4,petrol,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,d,L4,D,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,4,d,L2,C,V1,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,6,f,L2,B,V5,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,6,c,L2,C,V4,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,2
1,8,g,L3,D,V2,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,8,c,L3,B,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
0,8,e,L4,D,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,c,L1,D,V5,gasoline,low,SOHC,inline,Yes,Yes,Yes,No,Roller,high,linear,high,high,CD2,LD1,2
0,8,g,L3,A,V6,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,4,c,L3,A,V1,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,low,high,CD2,LD1,2
0,4,c,L2,D,V2,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD2,LD1,2
1,4,c,L1,B,V3,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
1,8,c,L2,B,V6,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD2,2
0,8,g,L4,D,V1,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,c,L1,B,V2,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,4,f,L1,B,V6,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,4,f,L4,C,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,8,c,L2,B,V3,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,low,CD1,LD2,2
1,6,c,L2,B,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD1,2
0,4,c,L4,D,V6,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L4,D,V3,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
0,6,f,L1,D,V4,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,c,L4,C,V5,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,c,L1,A,V1,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD1,2
0,4,c,L4,A,V4,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,8,g,L4,C,V5,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,8,g,L3,C,V3,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
1,8,g,L1,D,V1,gasoline,high,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
0,8,c,L1,C,V6,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,8,g,L1,C,V2,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,4,f,L1,D,V1,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,a,L2,C,V2,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD1,2
0,4,c,L1,B,V5,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD2,LD1,2
1,4,f,L3,A,V1,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,g,L4,A,V3,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,8,c,L3,D,V6,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,8,c,L3,B,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,4,d,L3,A,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,6,c,L4,C,V5,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,g,L4,B,V5,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,c,L1,B,V2,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD1,2
0,6,c,L1,C,V5,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,2
0,6,a,L4,B,V5,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,f,L3,D,V6,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,4,c,L3,C,V1,petrol,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,6,g,L3,D,V4,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,a,L4,D,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD2,LD2,2
0,4,c,L4,A,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,f,L3,C,V3,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,c,L1,A,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,low,CD1,LD1,2
0,4,c,L4,D,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,low,high,CD1,LD2,2
0,4,c,L2,B,V5,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD2,LD1,2
1,6,f,L4,D,V4,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,6,c,L4,B,V5,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,f,L2,A,V6,petrol,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L4,A,V3,gasoline,high,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
0,6,a,L3,C,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,c,L3,B,V2,gasoline,low,SOHC,V,Yes,Yes,No,No,Roller,high,linear,high,low,CD1,LD1,2
1,6,f,L3,C,V1,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,6,c,L1,B,V4,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,8,c,L4,B,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,f,L4,B,V2,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,d,L4,B,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L2,A,V3,gasoline,low,SOHC,V,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,6,f,L2,B,V6,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,f,L2,C,V6,petrol,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L4,B,V3,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD1,2
0,8,c,L2,B,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,c,L3,B,V2,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,6,c,L4,D,V1,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,8,c,L3,D,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,4,c,L3,B,V1,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,4,a,L1,A,V2,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD1,2
0,6,c,L1,B,V4,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,8,c,L3,C,V3,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,c,L2,B,V6,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,4,c,L3,A,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,8,a,L4,D,V3,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD2,LD2,2
1,4,f,L1,C,V1,petrol,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,6,b,L2,B,V4,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,6,f,L3,A,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,8,c,L4,A,V2,gasoline,low,SOHC,V,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,6,c,L3,C,V6,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,1
0,4,c,L2,D,V6,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,f,L1,C,V2,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,6,c,L1,A,V4,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,2
0,8,c,L3,C,V5,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,4,c,L2,C,V2,petrol,low,SOHC,V,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,e,L4,B,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,6,c,L1,C,V6,gasoline,high,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,2
1,4,g,L2,B,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,low,CD1,LD2,2
0,4,f,L4,B,V6,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,c,L4,A,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,c,L3,D,V5,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,low,CD2,LD1,2
1,4,c,L4,A,V5,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,d,L1,A,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,f,L1,A,V1,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,c,L4,A,V5,gasoline,high,SOHC,V,Yes,Yes,Yes,No,Roller,high,linear,high,high,CD1,LD1,2
0,8,c,L3,D,V2,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,f,L2,B,V3,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,f,L1,C,V6,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,1
0,4,c,L4,D,V6,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,c,L2,B,V2,gasoline,low,SOHC,V,Yes,Yes,No,No,Roller,high,linear,high,low,CD1,LD1,2
0,8,c,L4,D,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,c,L2,D,V1,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
1,8,c,L2,B,V6,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,a,L2,C,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,f,L2,B,V3,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,c,L2,C,V3,gasoline,low,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD2,LD1,2
0,4,a,L4,B,V5,gasoline,high,SOHC,V,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,4,d,L4,C,V2,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,6,c,L1,C,V6,gasoline,high,SOHC,inline,Yes,Yes,No,No,Roller,high,linear,high,high,CD1,LD1,2
1,4,c,L1,C,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,c,L1,D,V1,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,4,c,L1,C,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,c,L1,A,V2,gasoline,low,SOHC,V,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD2,2
0,8,c,L2,C,V5,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,4,c,L4,C,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,8,g,L1,A,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,c,L3,D,V3,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
0,4,f,L1,A,V2,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,8,c,L3,B,V3,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,6,a,L3,A,V2,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,4,a,L1,C,V2,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD1,2
1,6,f,L4,D,V2,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,6,c,L3,C,V1,gasoline,low,SOHC,V,Yes,Yes,Yes,No,Roller,high,linear,high,high,CD1,LD1,1
1,4,e,L4,C,V6,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,8,c,L2,D,V2,gasoline,low,SOHC,inline,No,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,1
1,4,f,L4,A,V6,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,6,a,L4,C,V1,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,8,c,L3,C,V6,gasoline,low,SOHC,inline,No,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,2
1,8,a,L4,A,V3,gasoline,low,SOHC,V,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
0,4,c,L4,C,V1,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD2,LD1,2
1,4,f,L1,A,V2,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,1
1,8,c,L1,D,V3,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD1,LD1,2
0,8,a,L3,B,V6,gasoline,high,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,high,CD1,LD1,2
0,8,a,L1,C,V1,gasoline,low,SOHC,inline,Yes,Yes,No,Yes,Roller,high,linear,high,low,CD2,LD2,2
0,4,e,L2,D,V4,gasoline,high,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD1,2
1,4,c,L4,D,V1,gasoline,low,SOHC,inline,Yes,Yes,Yes,Yes,Roller,high,linear,high,high,CD1,LD2,1
